DateTime,Station,Energy Production (kWh),Energy Production (W),Water Flow (m³/s)
2022-02-05,Amberd1,2810.6400000000003,10118304000.000002,9823.119266055048
2022-02-06,Amberd1,4304.16,15494976000.0,15042.935779816513
2022-02-07,Amberd1,5298.72,19075392000.0,18518.89908256881
2022-02-08,Amberd1,4358.76,15691536000.0,15233.761467889908
2022-02-09,Amberd1,4333.56,15600816000.0,15145.688073394496
2022-02-10,Amberd1,4319.28,15549408000.0,15095.779816513761
2022-02-11,Amberd1,4382.28,15776208000.0,15315.963302752294
2022-02-12,Amberd1,4248.72,15295392000.0,14849.174311926605
2022-02-13,Amberd1,4228.56,15222816000.0,14778.715596330276
2022-02-14,Amberd1,4117.68,14823648000.000002,14391.192660550461
2022-02-15,Amberd1,4081.56,14693616000.0,14264.954128440368
2022-02-16,Amberd1,4054.68,14596848000.0,14171.009174311926
2022-02-17,Amberd1,4013.52,14448672000.0,14027.155963302752
2022-02-18,Amberd1,4034.52,14524272000.0,14100.550458715596
2022-02-19,Amberd1,4104.24,14775264000.0,14344.220183486239
2022-02-20,Amberd1,4042.92,14554512000.0,14129.908256880733
2022-02-21,Amberd1,4059.72,14614992000.0,14188.62385321101
2022-02-22,Amberd1,4123.56,14844816000.000002,14411.743119266057
2022-02-23,Amberd1,4232.76,15237936000.0,14793.394495412844
2022-02-24,Amberd1,4171.4400000000005,15017184000.000002,14579.082568807342
2022-02-25,Amberd1,4201.68,15126048000.0,14684.770642201835
2022-02-26,Amberd1,4188.24,15077664000.0,14637.798165137614
2022-02-27,Amberd1,4316.76,15540336000.0,15086.97247706422
2022-02-28,Amberd1,4277.28,15398208000.0,14948.990825688074
2022-03-01,Amberd1,4246.2,15286320000.0,14840.366972477064
2022-03-02,Amberd1,4333.56,15600816000.0,15145.688073394496
2022-03-03,Amberd1,4573.8,16465680000.0,15985.321100917432
2022-03-04,Amberd1,2565.36,9235296000.0,8965.871559633028
2022-03-05,Amberd1,1807.68,6507648000.0,6317.798165137615
2022-03-06,Amberd1,5889.24,21201264000.0,20582.75229357798
2022-03-07,Amberd1,5751.4800000000005,20705328000.000004,20101.284403669728
2022-03-08,Amberd1,4865.28,17515008000.0,17004.036697247706
2022-03-09,Amberd1,4611.6,16601760000.0,16117.43119266055
2022-03-10,Amberd1,4265.52,15355872000.0,14907.88990825688
2022-03-11,Amberd1,4431.0,15951600000.0,15486.238532110092
2022-03-12,Amberd1,4177.32,15038351999.999998,14599.633027522934
2022-03-13,Amberd1,4070.64,14654304000.0,14226.788990825688
2022-03-14,Amberd1,4013.52,14448672000.0,14027.155963302752
2022-03-15,Amberd1,4037.88,14536368000.0,14112.29357798165
2022-03-16,Amberd1,3917.76,14103936000.0,13692.477064220184
2022-03-17,Amberd1,4221.84,15198624000.0,14755.229357798165
2022-03-18,Amberd1,3920.28,14113008000.0,13701.284403669724
2022-03-19,Amberd1,3969.84,14291424000.0,13874.495412844037
2022-03-20,Amberd1,3967.32,14282352000.0,13865.688073394496
2022-03-21,Amberd1,3890.88,14007168000.0,13598.532110091743
2022-03-22,Amberd1,3998.4,14394240000.0,13974.311926605504
2022-03-23,Amberd1,4163.04,14986944000.0,14549.724770642202
2022-03-24,Amberd1,4087.44,14714784000.0,14285.504587155963
2022-03-25,Amberd1,4021.08,14475888000.0,14053.577981651377
2022-03-26,Amberd1,4048.8,14575680000.0,14150.45871559633
2022-03-27,Amberd1,4030.32,14509152000.0,14085.871559633028
2022-03-28,Amberd1,2266.32,8158752000.0,7920.733944954129
2022-03-29,Amberd1,4891.32,17608752000.0,17095.045871559632
2022-03-30,Amberd1,5082.84,18298224000.0,17764.403669724772
2022-03-31,Amberd1,5027.4,18098640000.0,17570.642201834864
2022-04-01,Amberd1,5077.8,18280080000.0,17746.788990825688
2022-04-02,Amberd1,5662.4400000000005,20384784000.000004,19790.09174311927
2022-04-03,Amberd1,7132.4400000000005,25676784000.000004,24927.706422018353
2022-04-04,Amberd1,7569.24,27249264000.0,26454.311926605504
2022-04-05,Amberd1,7197.12,25909632000.0,25153.761467889908
2022-04-06,Amberd1,6294.96,22661856000.0,22000.73394495413
2022-04-07,Amberd1,5973.24,21503664000.0,20876.330275229357
2022-04-08,Amberd1,5801.04,20883744000.0,20274.495412844037
2022-04-09,Amberd1,6431.88,23154768000.0,22479.26605504587
2022-04-10,Amberd1,7873.320000000001,28343952000.000004,27517.06422018349
2022-04-11,Amberd1,9612.96,34606656000.0,33597.064220183485
2022-04-12,Amberd1,10549.56,37978416000.0,36870.45871559633
2022-04-13,Amberd1,9550.8,34382880000.0,33379.81651376147
2022-04-14,Amberd1,7571.76,27258336000.0,26463.119266055044
2022-04-15,Amberd1,7949.76,28619136000.0,27784.22018348624
2022-04-16,Amberd1,10478.16,37721376000.0,36620.91743119266
2022-04-17,Amberd1,14341.32,51628752000.0,50122.56880733945
2022-04-18,Amberd1,16422.0,59119200000.0,57394.49541284404
2022-04-19,Amberd1,18538.8,66739680000.0,64792.66055045871
2022-04-20,Amberd1,19230.12,69228432000.0,67208.80733944954
2022-04-21,Amberd1,19894.56,71620416000.0,69531.00917431193
2022-04-22,Amberd1,24406.2,87862320000.0,85299.08256880734
2022-04-23,Amberd1,25549.44,91977984000.0,89294.67889908257
2022-04-24,Amberd1,30334.92,109205712000.0,106019.81651376147
2022-04-25,Amberd1,38259.48,137734128000.0,133715.9633027523
2022-04-26,Amberd1,43974.0,158306400000.0,153688.0733944954
2022-04-27,Amberd1,53017.44,190862784000.0,185294.67889908256
2022-04-28,Amberd1,45375.96,163353456000.0,158587.88990825688
2022-04-29,Amberd1,52776.36,189994896000.0,184452.11009174312
2022-04-30,Amberd1,48587.28,174914208000.0,169811.376146789
2022-05-01,Amberd1,47796.84,172068624000.0,167048.80733944953
2022-05-02,Amberd1,46471.32,167296752000.0,162416.14678899082
2022-05-03,Amberd1,40267.08,144961488000.0,140732.47706422018
2022-05-04,Amberd1,40330.92,145191312000.0,140955.59633027524
2022-05-05,Amberd1,46853.52,168672672000.0,163751.9266055046
2022-05-06,Amberd1,39763.08,143147088000.0,138971.00917431194
2022-05-07,Amberd1,33316.08,119937888000.0,116438.89908256881
2022-05-08,Amberd1,30270.24,108972864000.0,105793.76146788991
2022-05-09,Amberd1,28838.04,103816944000.0,100788.25688073394
2022-05-10,Amberd1,28694.4,103299840000.0,100286.23853211009
2022-05-11,Amberd1,28684.32,103263552000.0,100251.00917431193
2022-05-12,Amberd1,26664.12,95990832000.0,93190.45871559632
2022-05-13,Amberd1,22913.52,82488672000.0,80082.20183486238
2022-05-14,Amberd1,23403.24,84251664000.0,81793.76146788991
2022-05-15,Amberd1,30843.96,111038256000.0,107798.89908256881
2022-05-16,Amberd1,45090.36,162325296000.0,157589.7247706422
2022-05-17,Amberd1,42701.4,153725040000.0,149240.36697247706
2022-05-18,Amberd1,47312.16,170323776000.0,165354.8623853211
2022-05-19,Amberd1,49095.48,176743728000.0,171587.52293577982
2022-05-20,Amberd1,52947.72,190611792000.0,185051.00917431194
2022-05-21,Amberd1,44569.56,160450416000.0,155769.54128440368
2022-05-22,Amberd1,47718.72,171787392000.0,166775.77981651376
2022-05-23,Amberd1,49076.16,176674176000.0,171520.0
2022-05-24,Amberd1,42871.92,154338912000.0,149836.33027522935
2022-05-25,Amberd1,35857.08,129085488000.0,125319.63302752294
2022-05-26,Amberd1,30104.76,108377136000.0,105215.41284403669
2022-05-27,Amberd1,31555.44,113599584000.0,110285.50458715597
2022-05-28,Amberd1,44233.56,159240816000.0,154595.22935779818
2022-05-29,Amberd1,55279.560000000005,199006416000.00003,193200.73394495415
2022-05-30,Amberd1,57527.4,207098640000.0,201056.88073394494
2022-05-31,Amberd1,57762.600000000006,207945360000.00003,201878.89908256882
2022-06-01,Amberd1,54393.36,195816096000.0,190103.48623853212
2022-06-02,Amberd1,57780.24,208008864000.0,201940.5504587156
2022-06-03,Amberd1,57975.12,208710432000.0,202621.6513761468
2022-06-04,Amberd1,58159.92,209375712000.0,203267.52293577982
2022-06-05,Amberd1,56270.76,202574736000.0,196664.95412844035
2022-06-06,Amberd1,57750.0,207900000000.0,201834.8623853211
2022-06-07,Amberd1,50935.92,183369312000.0,178019.81651376147
2022-06-08,Amberd1,52599.96000000001,189359856000.00003,183835.59633027526
2022-06-09,Amberd1,54511.8,196242480000.0,190517.43119266056
2022-06-10,Amberd1,50225.28,180811008000.0,175536.14678899082
2022-06-11,Amberd1,49985.04,179946144000.0,174696.51376146788
2022-06-12,Amberd1,44794.68,161260848000.0,156556.33027522935
2022-06-13,Amberd1,48693.12,175295232000.0,170181.28440366974
2022-06-14,Amberd1,38740.8,139466880000.0,135398.16513761468
2022-06-15,Amberd1,34757.520000000004,125127072000.00003,121476.69724770646
2022-06-16,Amberd1,33832.68,121797648000.0,118244.40366972476
2022-06-17,Amberd1,34483.68,124141248000.0,120519.63302752294
2022-06-18,Amberd1,34303.92,123494112000.0,119891.37614678899
2022-06-19,Amberd1,34114.92,122813712000.0,119230.8256880734
2022-06-20,Amberd1,34941.48,125789328000.0,122119.63302752294
2022-06-21,Amberd1,30738.96,110660256000.0,107431.92660550459
2022-06-22,Amberd1,26095.44,93943584000.0,91202.93577981651
2022-06-23,Amberd1,21742.56,78273216000.0,75989.7247706422
2022-06-24,Amberd1,20169.24,72609264000.0,70491.00917431193
2022-06-25,Amberd1,21325.08,76770288000.0,74530.64220183487
2022-06-26,Amberd1,24870.72,89534592000.0,86922.56880733946
2022-06-27,Amberd1,20019.72,72070992000.0,69968.44036697247
2022-06-28,Amberd1,18105.36,65179296000.0,63277.79816513762
2022-06-29,Amberd1,16475.760000000002,59312736000.00001,57582.38532110093
2022-06-30,Amberd1,15858.36,57090096000.0,55424.5871559633
2022-07-01,Amberd1,15983.52,57540672000.0,55862.01834862385
2022-07-02,Amberd1,17202.36,61928496000.0,60121.83486238532
2022-07-03,Amberd1,13894.44,50019984000.0,48560.733944954125
2022-07-04,Amberd1,11942.28,42992208000.0,41737.98165137615
2022-07-05,Amberd1,11486.16,41350176000.0,40143.85321100918
2022-07-06,Amberd1,10816.68,38940048000.0,37804.036697247706
2022-07-07,Amberd1,10506.72,37824192000.0,36720.733944954125
2022-07-08,Amberd1,10081.68,36294048000.0,35235.22935779816
2022-07-09,Amberd1,9843.96,35438256000.0,34404.40366972477
2022-07-10,Amberd1,9452.52,34029072000.0,33036.33027522936
2022-07-11,Amberd1,9110.64,32798304000.0,31841.467889908257
2022-07-12,Amberd1,8745.24,31482864000.0,30564.403669724772
2022-07-13,Amberd1,8446.2,30406320000.0,29519.26605504587
2022-07-14,Amberd1,8179.92,29447712000.0,28588.623853211007
2022-07-15,Amberd1,7901.88,28446768000.0,27616.880733944956
2022-07-16,Amberd1,7658.28,27569808000.0,26765.504587155963
2022-07-17,Amberd1,7376.04,26553744000.0,25779.08256880734
2022-07-18,Amberd1,7167.72,25803792000.0,25051.009174311926
2022-07-19,Amberd1,6304.2,22695120000.0,22033.02752293578
2022-07-20,Amberd1,6873.72,24745392000.0,24023.48623853211
2022-07-21,Amberd1,6819.12,24548832000.0,23832.660550458717
2022-07-22,Amberd1,6805.68,24500448000.0,23785.688073394496
2022-07-23,Amberd1,6678.0,24040800000.0,23339.449541284404
2022-07-24,Amberd1,6633.4800000000005,23880528000.000004,23183.853211009176
2022-07-25,Amberd1,5934.6,21364560000.0,20741.284403669724
2022-07-26,Amberd1,6289.08,22640688000.0,21980.183486238533
2022-07-27,Amberd1,6198.360000000001,22314096000.000004,21663.119266055048
2022-07-28,Amberd1,6128.64,22063104000.0,21419.449541284404
2022-07-29,Amberd1,6007.68,21627648000.0,20996.697247706423
2022-07-30,Amberd1,5960.64,21458304000.0,20832.29357798165
2022-07-31,Amberd1,5933.76,21361536000.0,20738.34862385321
2022-08-01,Amberd1,5894.28,21219408000.0,20600.366972477063
2022-08-02,Amberd1,5916.12,21298032000.0,20676.697247706423
2022-08-03,Amberd1,5773.32,20783952000.0,20177.61467889908
2022-08-04,Amberd1,5748.96,20696256000.0,20092.477064220184
2022-08-05,Amberd1,5661.6,20381760000.0,19787.155963302754
2022-08-06,Amberd1,5639.76,20303136000.0,19710.825688073393
2022-08-07,Amberd1,5528.88,19903968000.0,19323.302752293577
2022-08-08,Amberd1,7001.400000000001,25205040000.000004,24469.724770642206
2022-08-09,Amberd1,6168.96,22208256000.0,21560.366972477063
2022-08-10,Amberd1,5588.52,20118672000.0,19531.743119266055
2022-08-11,Amberd1,5454.96,19637856000.0,19064.954128440368
2022-08-12,Amberd1,5469.24,19689264000.0,19114.8623853211
2022-08-13,Amberd1,5398.68,19435248000.0,18868.256880733945
2022-08-14,Amberd1,5265.12,18954432000.0,18401.467889908257
2022-08-15,Amberd1,5232.360000000001,18836496000.000004,18286.972477064224
2022-08-16,Amberd1,5089.56,18322416000.0,17787.889908256882
2022-08-17,Amberd1,4987.92,17956512000.0,17432.660550458717
2022-08-18,Amberd1,4916.52,17699472000.0,17183.119266055044
2022-08-19,Amberd1,4897.2,17629920000.0,17115.596330275228
2022-08-20,Amberd1,4812.36,17324496000.0,16819.08256880734
2022-08-21,Amberd1,4727.52,17019072000.0,16522.56880733945
2022-08-22,Amberd1,4709.88,16955568000.0,16460.91743119266
2022-08-23,Amberd1,3726.24,13414464000.0,13023.119266055046
2022-08-24,Amberd1,4705.68,16940448000.0,16446.238532110092
2022-08-25,Amberd1,4699.8,16919280000.0,16425.688073394496
2022-08-26,Amberd1,4635.12,16686432000.0,16199.633027522936
2022-08-27,Amberd1,4662.0,16783200000.0,16293.577981651377
2022-08-28,Amberd1,4615.8,16616880000.0,16132.11009174312
2022-08-29,Amberd1,4646.88,16728768000.0,16240.733944954129
2022-08-30,Amberd1,4616.64,16619904000.0,16135.045871559632
2022-08-31,Amberd1,4657.8,16768080000.0,16278.899082568807
2022-09-01,Amberd1,4562.88,16426368000.0,15947.155963302752
2022-09-02,Amberd1,4494.0,16178400000.0,15706.422018348623
2022-09-03,Amberd1,4415.88,15897168000.0,15433.394495412844
2022-09-04,Amberd1,4498.2,16193520000.0,15721.100917431193
2022-09-05,Amberd1,4635.96,16689456000.0,16202.56880733945
2022-09-06,Amberd1,4962.72,17865792000.0,17344.5871559633
2022-09-07,Amberd1,5220.6,18794160000.0,18245.871559633026
2022-09-08,Amberd1,5229.84,18827424000.0,18278.16513761468
2022-09-09,Amberd1,4982.04,17935344000.0,17412.110091743118
2022-09-10,Amberd1,5019.0,18068400000.0,17541.284403669724
2022-09-11,Amberd1,4911.4800000000005,17681328000.000004,17165.504587155967
2022-09-12,Amberd1,4872.84,17542224000.0,17030.45871559633
2022-09-13,Amberd1,4718.28,16985808000.0,16490.275229357798
2022-09-14,Amberd1,4723.32,17003952000.0,16507.889908256882
2022-09-15,Amberd1,4766.16,17158176000.0,16657.61467889908
2022-09-16,Amberd1,4588.08,16517088000.0,16035.229357798165
2022-09-17,Amberd1,4563.72,16429392000.0,15950.091743119267
2022-09-18,Amberd1,4620.84,16635024000.0,16149.724770642202
2022-09-19,Amberd1,4497.36,16190496000.0,15718.165137614678
2022-09-20,Amberd1,4463.76,16069536000.0,15600.733944954129
2022-09-21,Amberd1,4458.72,16051392000.0,15583.119266055046
2022-09-22,Amberd1,6410.04,23076144000.0,22402.935779816515
2022-09-23,Amberd1,6131.16,22072176000.0,21428.256880733945
2022-09-24,Amberd1,5076.12,18274032000.0,17740.91743119266
2022-09-25,Amberd1,5078.64,18283104000.0,17749.724770642202
2022-09-26,Amberd1,5087.88,18316368000.0,17782.018348623853
2022-09-27,Amberd1,5013.96,18050256000.0,17523.669724770643
2022-09-28,Amberd1,4941.72,17790192000.0,17271.19266055046
2022-09-29,Amberd1,4980.360000000001,17929296000.000004,17406.238532110096
2022-09-30,Amberd1,5012.28,18044208000.0,17517.798165137614
2022-10-01,Amberd1,4977.84,17920224000.0,17397.43119266055
2022-10-02,Amberd1,5013.96,18050256000.0,17523.669724770643
2022-10-03,Amberd1,4961.04,17859744000.0,17338.715596330276
2022-10-04,Amberd1,4835.04,17406144000.0,16898.34862385321
2022-10-05,Amberd1,4784.64,17224704000.0,16722.201834862386
2022-10-06,Amberd1,3397.8,12232080000.0,11875.229357798165
2022-10-07,Amberd1,4869.4800000000005,17530128000.000004,17018.71559633028
2022-10-08,Amberd1,4997.16,17989776000.0,17464.954128440368
2022-10-09,Amberd1,6261.360000000001,22540896000.000004,21883.30275229358
2022-10-10,Amberd1,6213.4800000000005,22368528000.000004,21715.963302752298
2022-10-11,Amberd1,5253.36,18912096000.0,18360.366972477063
2022-10-12,Amberd1,5106.36,18382896000.0,17846.605504587154
2022-10-13,Amberd1,5101.32,18364752000.0,17828.990825688074
2022-10-14,Amberd1,5522.16,19879776000.0,19299.816513761467
2022-10-15,Amberd1,6081.6,21893760000.0,21255.045871559632
2022-10-16,Amberd1,6226.08,22413888000.0,21760.0
2022-10-17,Amberd1,5538.96,19940256000.0,19358.532110091743
2022-10-18,Amberd1,5155.92,18561312000.0,18019.816513761467
2022-10-19,Amberd1,5138.28,18497808000.0,17958.16513761468
2022-10-20,Amberd1,5157.6,18567360000.0,18025.688073394496
2022-10-21,Amberd1,5347.4400000000005,19250784000.000004,18689.17431192661
2022-10-22,Amberd1,5246.64,18887904000.0,18336.880733944956
2022-10-23,Amberd1,5154.24,18555264000.0,18013.94495412844
2022-10-24,Amberd1,5067.72,18243792000.0,17711.559633027522
2022-10-25,Amberd1,4879.56,17566416000.0,17053.94495412844
2022-10-26,Amberd1,4810.68,17318448000.0,16813.211009174312
2022-10-27,Amberd1,4716.6,16979760000.0,16484.403669724772
2022-10-28,Amberd1,4823.28,17363808000.0,16857.24770642202
2022-10-29,Amberd1,4668.72,16807392000.0,16317.064220183487
2022-10-30,Amberd1,4693.08,16895088000.0,16402.201834862386
2022-10-31,Amberd1,4698.96,16916256000.0,16422.75229357798
2022-11-01,Amberd1,4603.2,16571520000.0,16088.073394495414
2022-11-02,Amberd1,4439.4,15981840000.0,15515.59633027523
2022-11-03,Amberd1,4598.16,16553376000.0,16070.45871559633
2022-11-04,Amberd1,4715.76,16976736000.0,16481.467889908257
2022-11-05,Amberd1,4609.92,16595712000.0,16111.559633027522
2022-11-06,Amberd1,4745.16,17082576000.0,16584.22018348624
2022-11-07,Amberd1,4534.32,16323552000.0,15847.339449541285
2022-11-08,Amberd1,4562.88,16426368000.0,15947.155963302752
2022-11-09,Amberd1,4548.6,16374960000.0,15897.247706422018
2022-11-10,Amberd1,4562.88,16426368000.0,15947.155963302752
2022-11-11,Amberd1,4651.92,16746912000.0,16258.348623853211
2022-11-12,Amberd1,4441.08,15987888000.0,15521.467889908257
2022-11-13,Amberd1,4363.8,15709680000.0,15251.37614678899
2022-11-14,Amberd1,4363.8,15709680000.0,15251.37614678899
2022-11-15,Amberd1,4259.64,15334704000.0,14887.339449541285
2022-11-16,Amberd1,4487.28,16154208000.0,15682.935779816513
2022-11-17,Amberd1,4636.8,16692480000.0,16205.504587155963
2022-11-18,Amberd1,4577.16,16477776000.0,15997.064220183487
2022-11-19,Amberd1,4643.52,16716672000.0,16228.990825688074
2022-11-20,Amberd1,4522.56,16281216000.0,15806.238532110092
2022-11-21,Amberd1,4588.92,16520112000.0,16038.165137614678
2022-11-22,Amberd1,4125.24,14850864000.0,14417.614678899083
2022-11-23,Amberd1,4434.36,15963696000.0,15497.981651376147
2022-11-24,Amberd1,4494.0,16178400000.0,15706.422018348623
2022-11-25,Amberd1,4782.12,17215632000.0,16713.394495412846
2022-11-26,Amberd1,5328.96,19184256000.0,18624.5871559633
2022-11-27,Amberd1,4667.88,16804368000.0,16314.128440366972
2022-11-28,Amberd1,4617.4800000000005,16622928000.000004,16137.98165137615
2022-11-29,Amberd1,4651.08,16743888000.0,16255.412844036697
2022-11-30,Amberd1,4765.32,17155152000.0,16654.67889908257
2022-12-01,Amberd1,4805.64,17300304000.0,16795.596330275228
2022-12-02,Amberd1,4653.6,16752960000.0,16264.220183486239
2022-12-03,Amberd1,4583.88,16501968000.0,16020.550458715596
2022-12-04,Amberd1,4513.32,16247952000.0,15773.944954128441
2022-12-05,Amberd1,4561.2,16420320000.0,15941.284403669724
2022-12-06,Amberd1,4556.16,16402176000.0,15923.669724770642
2022-12-07,Amberd1,4389.0,15800400000.0,15339.449541284404
2022-12-08,Amberd1,4436.88,15972768000.0,15506.788990825688
2022-12-09,Amberd1,4106.76,14784336000.0,14353.02752293578
2022-12-10,Amberd1,4027.8,14500080000.0,14077.064220183487
2022-12-11,Amberd1,3904.32,14055552000.0,13645.504587155963
2022-12-12,Amberd1,4572.12,16459632000.0,15979.449541284404
2022-12-13,Amberd1,4634.280000000001,16683408000.000004,16196.697247706426
2022-12-14,Amberd1,4520.04,16272144000.0,15797.43119266055
2022-12-15,Amberd1,4481.4,16133040000.0,15662.385321100917
2022-12-16,Amberd1,4439.4,15981840000.0,15515.59633027523
2022-12-17,Amberd1,4391.52,15809472000.0,15348.256880733945
2022-12-18,Amberd1,4076.52,14675472000.0,14247.339449541285
2022-12-19,Amberd1,4084.08,14702688000.0,14273.761467889908
2022-12-20,Amberd1,4290.72,15446592000.0,14995.963302752294
2022-12-21,Amberd1,4333.56,15600816000.0,15145.688073394496
2022-12-22,Amberd1,3627.12,13057632000.0,12676.697247706423
2022-12-23,Amberd1,3294.48,11860128000.0,11514.128440366972
2022-12-24,Amberd1,4208.4,15150240000.0,14708.256880733945
