Date,Station,Energy Production (kWh),Water_Flow_m3_s
2024-11-30,Amberd 3,917.677731821408,282786.1583376867
2024-12-01,Amberd 3,-64.26265508654069,20860.854297596496
2024-12-01,Amberd 3,-64.26265508654069,18712.660550458717
2024-12-01,Amberd 3,-64.26265508654069,282857.5914067919
2024-12-02,Amberd 3,524.6159619920709,21572.49294901151
2024-12-02,Amberd 3,524.6159619920709,18750.825688073393
2024-12-02,Amberd 3,524.6159619920709,282930.4501545358
2024-12-03,Amberd 3,-103.6881119528316,20629.95026708418
2024-12-03,Amberd 3,-103.6881119528316,17682.201834862386
2024-12-03,Amberd 3,-103.6881119528316,282999.8175271115
2024-12-04,Amberd 3,-806.2206671405547,19725.26070491296
2024-12-04,Amberd 3,-806.2206671405547,17462.018348623853
2024-12-04,Amberd 3,-806.2206671405547,283066.8251219951
2024-12-05,Amberd 3,496.0021155764116,20717.95877051715
2024-12-05,Amberd 3,496.0021155764116,18416.146788990827
2024-12-05,Amberd 3,496.0021155764116,283136.3353419794
2024-12-06,Amberd 3,160.98742796400074,19883.29747989475
2024-12-06,Amberd 3,160.98742796400074,17782.018348623853
2024-12-06,Amberd 3,160.98742796400074,283205.90552433
2024-12-07,Amberd 3,-368.5070643289801,19553.029010022627
2024-12-07,Amberd 3,-368.5070643289801,17312.293577981654
2024-12-07,Amberd 3,-368.5070643289801,283272.5081985259
2024-12-08,Amberd 3,72.46842417037078,19962.789031382603
2024-12-08,Amberd 3,72.46842417037078,17770.275229357798
2024-12-08,Amberd 3,72.46842417037078,283340.1166750239
2024-12-09,Amberd 3,366.8412542439073,20187.0687659376
2024-12-09,Amberd 3,366.8412542439073,18016.880733944956
2024-12-09,Amberd 3,366.8412542439073,283408.688742555
2024-12-10,Amberd 3,-216.6777682334141,19269.130611851742
2024-12-10,Amberd 3,-216.6777682334141,17723.302752293577
2024-12-10,Amberd 3,-216.6777682334141,283476.63462966424
2024-12-11,Amberd 3,-458.8109871684119,19156.517580577292
2024-12-11,Amberd 3,-458.8109871684119,17902.38532110092
2024-12-11,Amberd 3,-458.8109871684119,283544.6938722026
2024-12-12,Amberd 3,92.64844992321925,19679.836961205623
2024-12-12,Amberd 3,92.64844992321925,18195.963302752298
2024-12-12,Amberd 3,92.64844992321925,283613.4592449844
2024-12-13,Amberd 3,-1568.7967940347226,17871.404164857096
2024-12-13,Amberd 3,-1568.7967940347226,15994.128440366972
2024-12-13,Amberd 3,-1568.7967940347226,283677.0267611761
2024-12-14,Amberd 3,-12274.662213811263,4486.541019093858
2024-12-14,Amberd 3,-12274.662213811263,4201.100917431193
2024-12-14,Amberd 3,-12274.662213811263,283721.26780569536
2024-12-15,Amberd 3,1216.673953849442,22989.14595588422
2024-12-15,Amberd 3,1216.673953849442,18653.94495412844
2024-12-15,Amberd 3,1216.673953849442,283756.59654168104
2024-12-16,Amberd 3,4251.58367389394,27462.438383063432
2024-12-16,Amberd 3,4251.58367389394,25045.1376146789
2024-12-16,Amberd 3,4251.58367389394,283844.7517030395
2024-12-17,Amberd 3,1158.93479964984,23673.151829877264
2024-12-17,Amberd 3,1158.93479964984,21542.75229357798
2024-12-17,Amberd 3,1158.93479964984,283930.9880686772
2024-12-18,Amberd 3,-521.7805112314181,21441.899685852903
2024-12-18,Amberd 3,-521.7805112314181,19634.495412844037
2024-12-18,Amberd 3,-521.7805112314181,284008.188986283
2024-12-19,Amberd 3,-810.5628632134703,20054.58284679119
2024-12-19,Amberd 3,-810.5628632134703,18122.56880733945
2024-12-19,Amberd 3,-810.5628632134703,284074.55684282066
2024-12-20,Amberd 3,400.9771775666395,21037.817632456343
2024-12-20,Amberd 3,400.9771775666395,18727.339449541287
2024-12-20,Amberd 3,400.9771775666395,284147.66019229207
2024-12-21,Amberd 3,82.5918558804351,20809.752585925737
2024-12-21,Amberd 3,82.5918558804351,18031.55963302752
2024-12-21,Amberd 3,82.5918558804351,284216.39663218363
2024-12-22,Amberd 3,-322.5018630105842,20063.099798736315
2024-12-22,Amberd 3,-322.5018630105842,17884.770642201835
2024-12-22,Amberd 3,-322.5018630105842,284285.953955472
2024-12-23,Amberd 3,-135.84830935919308,20170.034862047345
2024-12-23,Amberd 3,-135.84830935919308,18166.60550458715
2024-12-23,Amberd 3,-135.84830935919308,284356.0010413045
2024-12-24,Amberd 3,138.4647470168893,20392.98973741088
2024-12-24,Amberd 3,138.4647470168893,18395.59633027523
2024-12-24,Amberd 3,138.4647470168893,284426.66019054473
2024-12-25,Amberd 3,-84.74200465404465,20263.1535366474
2024-12-25,Amberd 3,-84.74200465404465,18154.8623853211
2024-12-25,Amberd 3,-84.74200465404465,284497.09542437526
2024-12-26,Amberd 3,149.89595879055378,20015.783399041167
2024-12-26,Amberd 3,149.89595879055378,17949.357798165136
2024-12-26,Amberd 3,149.89595879055378,284566.63499656686
2024-12-27,Amberd 3,-767.055976101019,18525.31680864403
2024-12-27,Amberd 3,-767.055976101019,17961.10091743119
2024-12-27,Amberd 3,-767.055976101019,284635.2972173059
2024-12-28,Amberd 3,566.5572770519702,20777.577434133036
2024-12-28,Amberd 3,566.5572770519702,18677.43119266055
2024-12-28,Amberd 3,566.5572770519702,284705.2524726614
2024-12-29,Amberd 3,221.84507222148932,20215.458605754688
2024-12-29,Amberd 3,221.84507222148932,18160.73394495413
2024-12-29,Amberd 3,221.84507222148932,284776.4927956055
2024-12-30,Amberd 3,-43.45778971734581,19793.396320473978
2024-12-30,Amberd 3,-43.45778971734581,17814.311926605504
2024-12-30,Amberd 3,-43.45778971734581,284846.13705733645
2024-12-31,Amberd 3,54.879536069400274,19883.29747989475
2024-12-31,Amberd 3,54.879536069400274,17541.284403669724
2024-12-31,Amberd 3,54.879536069400274,284914.98713220196
2025-01-01,Amberd 3,-419.1171625696061,19376.065675162776
2025-01-01,Amberd 3,-419.1171625696061,17432.660550458717
2025-01-01,Amberd 3,-419.1171625696061,284983.40223531035
2025-01-02,Amberd 3,65.19814193142884,19365.656067229844
2025-01-02,Amberd 3,65.19814193142884,17244.770642201835
2025-01-02,Amberd 3,65.19814193142884,285051.45267218654
2025-01-03,Amberd 3,220.96704813694123,19270.076939845647
2025-01-03,Amberd 3,220.96704813694123,17265.32110091743
2025-01-03,Amberd 3,220.96704813694123,285119.1771597896
2025-01-04,Amberd 3,-93.0230244843151,19275.754907809063
2025-01-04,Amberd 3,-93.0230244843151,17294.678899082573
2025-01-04,Amberd 3,-93.0230244843151,285186.88892810285
2025-01-05,Amberd 3,102.39623182686591,19425.27473084573
2025-01-05,Amberd 3,102.39623182686591,17133.211009174312
2025-01-05,Amberd 3,102.39623182686591,285254.45966604876
2025-01-06,Amberd 3,92.64538227657069,19325.91029148592
2025-01-06,Amberd 3,92.64538227657069,17171.376146788993
2025-01-06,Amberd 3,92.64538227657069,285321.7154967425
2025-01-07,Amberd 3,-130.32316915625597,18980.500573711342
2025-01-07,Amberd 3,-130.32316915625597,16748.623853211007
2025-01-07,Amberd 3,-130.32316915625597,285388.1136838942
2025-01-08,Amberd 3,-437.1965556412488,18716.475063412425
2025-01-08,Amberd 3,-437.1965556412488,16499.08256880734
2025-01-08,Amberd 3,-437.1965556412488,285453.9667586253
2025-01-09,Amberd 3,427.4618944381727,19186.800076382187
2025-01-09,Amberd 3,427.4618944381727,16728.07339449541
2025-01-09,Amberd 3,427.4618944381727,285520.67020873266
2025-01-10,Amberd 3,438.1655851849464,18823.41012672346
2025-01-10,Amberd 3,438.1655851849464,16686.97247706422
2025-01-10,Amberd 3,438.1655851849464,285587.1598070442
2025-01-11,Amberd 3,-320.7430778786784,18165.712170960913
2025-01-11,Amberd 3,-320.7430778786784,16557.798165137614
2025-01-11,Amberd 3,-320.7430778786784,285651.36063205084
2025-01-12,Amberd 3,-7.0092072305997135,18419.328073326906
2025-01-12,Amberd 3,-7.0092072305997135,16135.045871559632
2025-01-12,Amberd 3,-7.0092072305997135,285713.3243995464
2025-01-13,Amberd 3,-136.86222227191683,18099.469211387703
2025-01-13,Amberd 3,-136.86222227191683,15882.56880733945
2025-01-13,Amberd 3,-136.86222227191683,285774.32807031943
2025-01-14,Amberd 3,-130.5652538208924,18068.240387588907
2025-01-14,Amberd 3,-130.5652538208924,16328.80733944954
2025-01-14,Amberd 3,-130.5652538208924,285836.06512695726
2025-01-15,Amberd 3,-266.6682273522256,18151.517251052366
2025-01-15,Amberd 3,-266.6682273522256,16446.238532110092
2025-01-15,Amberd 3,-266.6682273522256,285898.6233465361
2025-01-16,Amberd 3,85.41630815825556,18132.590691174308
2025-01-16,Amberd 3,85.41630815825556,16651.74311926606
2025-01-16,Amberd 3,85.41630815825556,285961.5020642639
2025-01-17,Amberd 3,126.29288607511444,18060.669763637685
2025-01-17,Amberd 3,126.29288607511444,16052.844036697248
2025-01-17,Amberd 3,126.29288607511444,286023.44822043506
2025-01-18,Amberd 3,-165.22788415570903,18301.037074089032
2025-01-18,Amberd 3,-165.22788415570903,15351.192660550463
2025-01-18,Amberd 3,-165.22788415570903,286083.27388928976
2025-01-19,Amberd 3,172.75397105197044,18812.05419079662
2025-01-19,Amberd 3,172.75397105197044,16088.073394495414
2025-01-19,Amberd 3,172.75397105197044,286142.71895785694
2025-01-20,Amberd 3,51.40781295349734,18634.14452794287
2025-01-20,Amberd 3,51.40781295349734,16340.5504587156
2025-01-20,Amberd 3,51.40781295349734,286205.0338336604
2025-01-21,Amberd 3,578.0237524338336,19313.608027565184
2025-01-21,Amberd 3,578.0237524338336,17218.34862385321
2025-01-21,Amberd 3,578.0237524338336,286269.3921821793
2025-01-22,Amberd 3,-319.25107487776404,18253.720674393884
2025-01-22,Amberd 3,-319.25107487776404,16000.0
2025-01-22,Amberd 3,-319.25107487776404,286332.26852377615
2025-01-23,Amberd 3,-131.47287803597283,17791.912613369248
2025-01-23,Amberd 3,-131.47287803597283,15668.256880733945
2025-01-23,Amberd 3,-131.47287803597283,286392.8524579853
2025-01-24,Amberd 3,182.58511719151284,17769.20074151558
2025-01-24,Amberd 3,182.58511719151284,15771.009174311926
2025-01-24,Amberd 3,182.58511719151284,286453.12595765945
2025-01-25,Amberd 3,10.133117858864352,17804.97193968511
2025-01-25,Amberd 3,10.133117858864352,15248.440366972478
2025-01-25,Amberd 3,10.133117858864352,286512.9259083897
2025-01-26,Amberd 3,171.79678313533077,17792.858941363153
2025-01-26,Amberd 3,171.79678313533077,15392.29357798165
2025-01-26,Amberd 3,171.79678313533077,286572.12917067786
2025-01-27,Amberd 3,-31.897352133608365,17307.392680490942
2025-01-27,Amberd 3,-31.897352133608365,14937.247706422018
2025-01-27,Amberd 3,-31.897352133608365,286631.2411615787
2025-01-28,Amberd 3,-160.85593188512755,16987.533818551747
2025-01-28,Amberd 3,-160.85593188512755,14843.302752293575
2025-01-28,Amberd 3,-160.85593188512755,286689.09324392566
2025-01-29,Amberd 3,-383.51265637078905,16867.35016332607
2025-01-29,Amberd 3,-383.51265637078905,15116.330275229358
2025-01-29,Amberd 3,-383.51265637078905,286746.3782695826
2025-01-30,Amberd 3,-209.98591655757264,16473.488452263668
2025-01-30,Amberd 3,-209.98591655757264,15019.449541284404
2025-01-30,Amberd 3,-209.98591655757264,286803.9250889739
2025-01-31,Amberd 3,208.48251006787905,16742.434868130884
2025-01-31,Amberd 3,208.48251006787905,14931.37614678899
2025-01-31,Amberd 3,208.48251006787905,286861.54598774546
2025-02-01,Amberd 3,186.15949019340223,17177.74574532624
2025-02-01,Amberd 3,186.15949019340223,631.1926605504588
2025-02-01,Amberd 3,186.15949019340223,286919.7357602483
2025-02-02,Amberd 3,-11983.188625205406,713.5313074028197
2025-02-02,Amberd 3,-11983.188625205406,11956.249766317993
2022-01-02,Amberd1,35.77465104099247,18456.613396286677
2022-01-02,Amberd1,35.77465104099247,16196.697247706426
2022-01-02,Amberd1,35.77465104099247,16593.781175800505
2022-01-03,Amberd1,-466.08628059894,16908.23153266268
2022-01-03,Amberd1,-466.08628059894,14411.743119266055
2022-01-03,Amberd1,-466.08628059894,14783.728394242076
2022-01-04,Amberd1,553.3814404450568,20127.639367920496
2022-01-04,Amberd1,553.3814404450568,18022.75229357798
2022-01-04,Amberd1,553.3814404450568,18147.491347213894
2022-01-05,Amberd1,64.0558271605687,18441.47214838423
2022-01-05,Amberd1,64.0558271605687,16296.51376146789
2022-01-05,Amberd1,64.0558271605687,16646.61514888383
2022-01-06,Amberd1,43.8799993416369,18082.435307497453
2022-01-06,Amberd1,43.8799993416369,16164.40366972477
2022-01-06,Amberd1,43.8799993416369,16418.646339098363
2022-01-07,Amberd1,-60.92973921376779,17799.29397172169
2022-01-07,Amberd1,-60.92973921376779,15700.550458715596
2022-01-07,Amberd1,-60.92973921376779,16064.463038058282
2022-01-08,Amberd1,-96.4815634190836,17765.793960737527
2022-01-08,Amberd1,-96.4815634190836,15621.284403669724
2022-01-08,Amberd1,-96.4815634190836,16025.326761700262
2022-01-09,Amberd1,-25.98312876964428,17648.26002389478
2022-01-09,Amberd1,-25.98312876964428,15788.62385321101
2022-01-09,Amberd1,-25.98312876964428,16130.994707866916
2022-01-10,Amberd1,11.524396944151704,17724.72332580214
2022-01-10,Amberd1,11.524396944151704,15997.064220183487
2022-01-10,Amberd1,11.524396944151704,16402.991828555154
2022-01-11,Amberd1,35.4806113628174,17973.796853797394
2022-01-11,Amberd1,35.4806113628174,16302.385321100915
2022-01-11,Amberd1,35.4806113628174,16705.31956342086
2022-01-12,Amberd1,-69.11236215446388,17692.73743960822
2022-01-12,Amberd1,-69.11236215446388,16049.908256880732
2022-01-12,Amberd1,-69.11236215446388,16551.70967871563
2022-01-13,Amberd1,126.7550292527776,18326.02013312807
2022-01-13,Amberd1,126.7550292527776,16651.74311926606
2022-01-13,Amberd1,126.7550292527776,16999.82004301496
2022-01-14,Amberd1,-1595.3312662874132,12655.43352806285
2022-01-14,Amberd1,-1595.3312662874132,10504.22018348624
2022-01-14,Amberd1,-1595.3312662874132,11083.39346459128
2022-01-15,Amberd1,741.1177568312523,20496.518019943866
2022-01-15,Amberd1,741.1177568312523,18712.660550458717
2022-01-15,Amberd1,741.1177568312523,18859.771576929863
2022-01-16,Amberd1,-66.86127342767213,17923.262938922977
2022-01-16,Amberd1,-66.86127342767213,15718.165137614678
2022-01-16,Amberd1,-66.86127342767213,15983.25526461539
2022-01-17,Amberd1,669.1715223263191,20168.331471658323
2022-01-17,Amberd1,669.1715223263191,18151.92660550459
2022-01-17,Amberd1,669.1715223263191,18294.252383556475
2022-01-18,Amberd1,138.1180370648708,18417.813948536656
2022-01-18,Amberd1,138.1180370648708,16243.669724770642
2022-01-18,Amberd1,138.1180370648708,16574.213037621492
2022-01-19,Amberd1,-48.957867433572574,17953.356169129092
2022-01-19,Amberd1,-48.957867433572574,15574.311926605504
2022-01-19,Amberd1,-48.957867433572574,16010.650658066004
2022-01-20,Amberd1,-304.4763659612581,17226.57626981163
2022-01-20,Amberd1,-304.4763659612581,14620.183486238531
2022-01-20,Amberd1,-304.4763659612581,15148.674171280612
2022-01-21,Amberd1,63.53385911571968,18317.881712380506
2022-01-21,Amberd1,63.53385911571968,15756.330275229358
2022-01-21,Amberd1,63.53385911571968,16153.498066772778
2022-01-22,Amberd1,194.94850659524857,18475.161424967173
2022-01-22,Amberd1,194.94850659524857,16220.183486238531
2022-01-22,Amberd1,194.94850659524857,16614.327720888465
2022-01-23,Amberd1,-67.5501240997528,17497.415341666652
2022-01-23,Amberd1,-67.5501240997528,15189.724770642202
2022-01-23,Amberd1,-67.5501240997528,15726.91265447036
2022-01-24,Amberd1,-31.58335093970618,17457.66956592273
2022-01-24,Amberd1,-31.58335093970618,15298.348623853211
2022-01-24,Amberd1,-31.58335093970618,15783.660255189488
2022-01-25,Amberd1,5.854408160722414,17610.217638539885
2022-01-25,Amberd1,5.854408160722414,15442.201834862386
2022-01-25,Amberd1,5.854408160722414,15981.298450797489
2022-01-26,Amberd1,-34.251374877550916,17451.04526996541
2022-01-26,Amberd1,-34.251374877550916,15242.56880733945
2022-01-26,Amberd1,-34.251374877550916,15881.500946084538
2022-01-27,Amberd1,43.20797980995485,17496.27974807397
2022-01-27,Amberd1,43.20797980995485,15433.394495412844
2022-01-27,Amberd1,43.20797980995485,15935.313326076815
2022-01-28,Amberd1,18.652608396129835,17443.474646014183
2022-01-28,Amberd1,18.652608396129835,15233.761467889908
2022-01-28,Amberd1,18.652608396129835,15686.797971203388
2022-01-29,Amberd1,-26.687991223479003,17421.70910215442
2022-01-29,Amberd1,-26.687991223479003,15119.266055045871
2022-01-29,Amberd1,-26.687991223479003,15568.410735220375
2022-01-30,Amberd1,-86.26800670057219,17099.768318628634
2022-01-30,Amberd1,-86.26800670057219,14796.330275229358
2022-01-30,Amberd1,-86.26800670057219,15296.413614532135
2022-01-31,Amberd1,45.055247675310056,17467.132845861757
2022-01-31,Amberd1,45.055247675310056,15239.633027522936
2022-01-31,Amberd1,45.055247675310056,15696.582040292891
2022-02-01,Amberd1,38.6732525652169,17330.483083542174
2022-02-01,Amberd1,38.6732525652169,15292.477064220184
2022-02-01,Amberd1,38.6732525652169,15694.625226474993
2022-02-02,Amberd1,-2.745384553306394,17127.02256485304
2022-02-02,Amberd1,-2.745384553306394,15172.11009174312
2022-02-02,Amberd1,-2.745384553306394,15624.179929030555
2022-02-03,Amberd1,-32.78469442696223,17003.432128849316
2022-02-03,Amberd1,-32.78469442696223,15042.935779816513
2022-02-03,Amberd1,-32.78469442696223,15478.39729959693
2022-02-04,Amberd1,5.6830167863363386,17053.20898132861
2022-02-04,Amberd1,5.6830167863363386,15092.844036697252
2022-02-04,Amberd1,5.6830167863363386,15530.252865771308
2022-02-05,Amberd1,-1522.132738827434,12167.31754880771
2022-02-05,Amberd1,-1522.132738827434,9823.119266055048
2022-02-05,Amberd1,-1522.132738827434,10424.925614867592
2022-02-06,Amberd1,-2.2047791726745345,17691.412580416756
2022-02-06,Amberd1,-2.2047791726745345,15042.935779816513
2022-02-06,Amberd1,-2.2047791726745345,15366.858911976577
2022-02-07,Amberd1,985.5996060590904,20652.283607740286
2022-02-07,Amberd1,985.5996060590904,18518.89908256881
2022-02-07,Amberd1,985.5996060590904,18668.982229684516
2022-02-08,Amberd1,18.475429701899884,17583.34192351304
2022-02-08,Amberd1,18.475429701899884,15233.761467889908
2022-02-08,Amberd1,18.475429701899884,15711.25814392715
2022-02-09,Amberd1,-9.926510381046684,17277.48871588361
2022-02-09,Amberd1,-9.926510381046684,15145.688073394496
2022-02-09,Amberd1,-9.926510381046684,15610.482232305249
2022-02-10,Amberd1,-7.540656326610588,17275.5960598958
2022-02-10,Amberd1,-7.540656326610588,15095.77981651376
2022-02-10,Amberd1,-7.540656326610588,15548.842597041368
2022-02-11,Amberd1,102.73922814817615,17128.725955242066
2022-02-11,Amberd1,102.73922814817615,15315.963302752294
2022-02-11,Amberd1,102.73922814817615,15731.80468901511
2022-02-12,Amberd1,-11.744847973687683,17003.621394448095
2022-02-12,Amberd1,-11.744847973687683,14849.174311926605
2022-02-12,Amberd1,-11.744847973687683,15314.024938893248
2022-02-13,Amberd1,41.04072844497114,17171.12144936892
2022-02-13,Amberd1,41.04072844497114,14778.715596330276
2022-02-13,Amberd1,41.04072844497114,15259.23415199202
2022-02-14,Amberd1,-23.920731746591628,16641.17777278327
2022-02-14,Amberd1,-23.920731746591628,14391.19266055046
2022-02-14,Amberd1,-23.920731746591628,14886.46111968188
2022-02-15,Amberd1,-38.72615154564801,16527.239882317353
2022-02-15,Amberd1,-38.72615154564801,14264.954128440368
2022-02-15,Amberd1,-38.72615154564801,14785.685208059977
2022-02-16,Amberd1,-39.0919528872023,16436.58166050145
2022-02-16,Amberd1,-39.0919528872023,14171.009174311926
2022-02-16,Amberd1,-39.0919528872023,14703.499027708134
2022-02-17,Amberd1,-57.55871237770816,16266.242621598922
2022-02-17,Amberd1,-57.55871237770816,14027.155963302752
